objectid,parcelcount,buildvaccount,buildvacpercentage,date_update,Shape__Area,Shape__Length
12524,31,0,0,2025/07/07 00:00:00+00,26279.09375,694.209182782886
12525,14,0,0,2025/07/07 00:00:00+00,16670.703125,774.738537981359
12526,7,0,0,2025/07/07 00:00:00+00,3250.46484375,252.708677366225
12527,36,1,0.03,2025/07/07 00:00:00+00,38025.8671875,1441.49643462835
12528,10,0,0,2025/07/07 00:00:00+00,2283,255.958159467294
12529,22,0,0,2025/07/07 00:00:00+00,13451.01953125,469.987055297942
12530,50,1,0.02,2025/07/07 00:00:00+00,9078.72265625,430.489172981481
12531,16,1,0.06,2025/07/07 00:00:00+00,4769.203125,440.557000414148
12532,26,0,0,2025/07/07 00:00:00+00,4001.75,372.5036132531
12533,25,0,0,2025/07/07 00:00:00+00,2450.7578125,317.399750673517
12534,42,2,0.05,2025/07/07 00:00:00+00,8656.69140625,429.462525568009
12535,46,0,0,2025/07/07 00:00:00+00,6935.38671875,701.420236811187
12536,5,0,0,2025/07/07 00:00:00+00,679.4921875,106.385140738991
12537,13,0,0,2025/07/07 00:00:00+00,3027.31640625,242.580424096936
12538,14,0,0,2025/07/07 00:00:00+00,3702.1484375,292.499324025336
12539,32,0,0,2025/07/07 00:00:00+00,35108.43359375,961.914471898531
12540,48,1,0.02,2025/07/07 00:00:00+00,67742.9453125,1143.97263933131
12541,23,0,0,2025/07/07 00:00:00+00,3333.7109375,314.3173497539
12542,20,2,0.1,2025/07/07 00:00:00+00,2569.8203125,269.331483060721
12543,25,0,0,2025/07/07 00:00:00+00,5026.87890625,365.148790624474
12544,48,2,0.04,2025/07/07 00:00:00+00,9292.296875,597.355997314006
12545,24,0,0,2025/07/07 00:00:00+00,18356.3203125,652.045363889374
12546,8,1,0.12,2025/07/07 00:00:00+00,1299.31640625,187.865441897419
12547,51,0,0,2025/07/07 00:00:00+00,15185.92578125,574.870043924749
12548,73,0,0,2025/07/07 00:00:00+00,19511.94140625,649.399947536317
12549,27,0,0,2025/07/07 00:00:00+00,34688.5703125,743.050134904991
12550,30,1,0.03,2025/07/07 00:00:00+00,8535.7265625,518.463937515981
12551,26,0,0,2025/07/07 00:00:00+00,9449.42578125,503.689523911099
12552,32,2,0.06,2025/07/07 00:00:00+00,6213.546875,609.472778564808
12553,38,0,0,2025/07/07 00:00:00+00,14508.2421875,639.872358284074
12554,25,2,0.08,2025/07/07 00:00:00+00,26121.88671875,649.933136201126
12555,23,0,0,2025/07/07 00:00:00+00,3190.7734375,321.084526899576
12556,4,1,0.25,2025/07/07 00:00:00+00,102652.171875,1370.68338891294
12557,2,0,0,2025/07/07 00:00:00+00,29856.74609375,742.599559759352
12558,6,0,0,2025/07/07 00:00:00+00,3840.28515625,271.344308755954
12559,37,5,0.14,2025/07/07 00:00:00+00,5992.41015625,552.684035808404
12560,18,0,0,2025/07/07 00:00:00+00,4104.94921875,295.260448081337
12561,6,0,0,2025/07/07 00:00:00+00,863.34765625,121.687224342762
12562,22,0,0,2025/07/07 00:00:00+00,5549.828125,418.187303370605
12563,26,0,0,2025/07/07 00:00:00+00,2961.51171875,333.984393930779
12564,13,0,0,2025/07/07 00:00:00+00,8523.6484375,379.861144222623
12565,23,0,0,2025/07/07 00:00:00+00,12856.15625,504.940437185168
12566,14,0,0,2025/07/07 00:00:00+00,2175.44921875,224.265608913086
12567,26,2,0.08,2025/07/07 00:00:00+00,5226.90625,398.283823223311
12568,29,0,0,2025/07/07 00:00:00+00,13908.42578125,783.895560811839
12569,23,0,0,2025/07/07 00:00:00+00,4508.18359375,296.215367596383
12570,14,0,0,2025/07/07 00:00:00+00,28737.5859375,676.601942012043
12571,31,0,0,2025/07/07 00:00:00+00,7498.375,553.768914596115
12572,6,0,0,2025/07/07 00:00:00+00,11657.02734375,702.228250620494
12573,33,0,0,2025/07/07 00:00:00+00,31635.546875,1039.25459042058
12574,9,0,0,2025/07/07 00:00:00+00,1541.3671875,180.368621952034
12575,64,0,0,2025/07/07 00:00:00+00,20021.171875,705.687501009165
12576,8,0,0,2025/07/07 00:00:00+00,1511.9296875,162.191719184192
12577,27,0,0,2025/07/07 00:00:00+00,3352.90625,374.259619042941
12578,6,0,0,2025/07/07 00:00:00+00,899.81640625,123.129762766703
12579,7,0,0,2025/07/07 00:00:00+00,1076.86328125,137.771443696363
12580,8,0,0,2025/07/07 00:00:00+00,1934.29296875,178.823615628486
12581,24,1,0.04,2025/07/07 00:00:00+00,3479.55859375,337.887679562612
12582,24,0,0,2025/07/07 00:00:00+00,3441.19921875,335.504967838517
12583,42,0,0,2025/07/07 00:00:00+00,10168.921875,445.638346411107
12584,47,1,0.02,2025/07/07 00:00:00+00,6068.86328125,469.608055898536
12585,24,0,0,2025/07/07 00:00:00+00,4670.8046875,413.281722951422
12586,14,1,0.07,2025/07/07 00:00:00+00,1492.22265625,210.008465685219
12587,7,0,0,2025/07/07 00:00:00+00,1542.19140625,157.655939777877
12588,9,1,0.11,2025/07/07 00:00:00+00,1319.03125,152.792192045883
12589,14,0,0,2025/07/07 00:00:00+00,3825.515625,274.77748579842
12590,47,1,0.02,2025/07/07 00:00:00+00,14601.640625,585.803296246087
12591,14,1,0.07,2025/07/07 00:00:00+00,2049.37890625,219.992361980553
12592,6,0,0,2025/07/07 00:00:00+00,14475.96875,498.809924318146
12593,13,0,0,2025/07/07 00:00:00+00,9135.71875,462.776272050777
12594,10,0,0,2025/07/07 00:00:00+00,15769.1640625,793.213448248113
12595,5,0,0,2025/07/07 00:00:00+00,6284.09375,394.591278432302
12596,22,0,0,2025/07/07 00:00:00+00,14326.703125,510.261731428107
12597,77,1,0.01,2025/07/07 00:00:00+00,25136.3671875,1066.80220438864
12598,28,0,0,2025/07/07 00:00:00+00,30746.61328125,877.170423659709
12599,112,0,0,2025/07/07 00:00:00+00,69904.16015625,1729.69576295599
12600,7,0,0,2025/07/07 00:00:00+00,1521.921875,167.156555705529
12601,10,1,0.1,2025/07/07 00:00:00+00,1503.8359375,190.413334109524
12602,6,0,0,2025/07/07 00:00:00+00,1450.24609375,154.721885144767
12603,1,0,0,2025/07/07 00:00:00+00,11147.5859375,511.44484046529
12604,8,0,0,2025/07/07 00:00:00+00,1382.2421875,154.6003664866
12605,10,0,0,2025/07/07 00:00:00+00,4121.7734375,295.813899483433
12606,24,0,0,2025/07/07 00:00:00+00,2604.62109375,325.535708408232
12607,24,0,0,2025/07/07 00:00:00+00,3615.58203125,369.08051022648
12608,29,0,0,2025/07/07 00:00:00+00,6618.66796875,501.450638586457
12609,33,0,0,2025/07/07 00:00:00+00,6793.82421875,501.342233626258
12610,8,1,0.12,2025/07/07 00:00:00+00,1571.40625,175.631188173277
12611,31,0,0,2025/07/07 00:00:00+00,3919.99609375,425.510667566582
12612,34,0,0,2025/07/07 00:00:00+00,4500.41796875,468.99988472824
12613,43,0,0,2025/07/07 00:00:00+00,6194.2890625,420.337712411227
12614,22,0,0,2025/07/07 00:00:00+00,21534.4765625,672.335883633221
12615,23,0,0,2025/07/07 00:00:00+00,4580.9375,403.828064208501
12616,15,0,0,2025/07/07 00:00:00+00,33346.82421875,779.434368894632
12617,9,0,0,2025/07/07 00:00:00+00,2063.90234375,192.652602177974
12618,3,0,0,2025/07/07 00:00:00+00,1720.96484375,201.576271840862
12619,12,0,0,2025/07/07 00:00:00+00,4893.140625,311.40012640524
12620,35,1,0.03,2025/07/07 00:00:00+00,10543.59375,618.65959110609
12621,24,0,0,2025/07/07 00:00:00+00,2618.71875,312.65984211523
12622,29,0,0,2025/07/07 00:00:00+00,3308.25,373.594624328916
12623,18,1,0.06,2025/07/07 00:00:00+00,2212.77734375,245.104408510492
12624,20,0,0,2025/07/07 00:00:00+00,6784.6171875,402.253226322852
12625,18,1,0.06,2025/07/07 00:00:00+00,2439.25,249.267750919195
12626,34,0,0,2025/07/07 00:00:00+00,8723.23046875,566.167877220909
12627,30,1,0.03,2025/07/07 00:00:00+00,6686.7734375,475.920330201455
12628,9,0,0,2025/07/07 00:00:00+00,1451.390625,163.767035840431
12629,12,0,0,2025/07/07 00:00:00+00,10863.51953125,448.670622622142
12630,19,0,0,2025/07/07 00:00:00+00,4053.14453125,309.627870591686
12631,4,0,0,2025/07/07 00:00:00+00,15685.02734375,1309.99121679458
12632,4,0,0,2025/07/07 00:00:00+00,765.3046875,112.367310985429
12633,25,0,0,2025/07/07 00:00:00+00,10776.28515625,543.903802179958
12634,12,0,0,2025/07/07 00:00:00+00,1873.265625,192.093104841898
12635,28,1,0.04,2025/07/07 00:00:00+00,3770.8203125,365.095225566559
12636,18,0,0,2025/07/07 00:00:00+00,4364.00390625,369.673543392385
12637,19,2,0.11,2025/07/07 00:00:00+00,4365.05078125,314.680594869596
12638,4,0,0,2025/07/07 00:00:00+00,928.66015625,123.467187138876
12639,57,1,0.02,2025/07/07 00:00:00+00,17074.78515625,932.635034453577
12640,56,0,0,2025/07/07 00:00:00+00,18325.265625,867.36137492668
12641,27,0,0,2025/07/07 00:00:00+00,4384.5078125,428.401304736851
12642,18,0,0,2025/07/07 00:00:00+00,1818.9296875,237.459400505134
12643,12,0,0,2025/07/07 00:00:00+00,4466.03515625,304.776211866482
12644,25,0,0,2025/07/07 00:00:00+00,5797.83984375,482.994049842097
12645,39,0,0,2025/07/07 00:00:00+00,356510.71875,2864.94968894573
12646,8,0,0,2025/07/07 00:00:00+00,2566.9296875,214.886872742489
12647,50,0,0,2025/07/07 00:00:00+00,10148.21484375,444.12538199436
12648,19,1,0.05,2025/07/07 00:00:00+00,5903.7109375,343.615720175488
12649,18,0,0,2025/07/07 00:00:00+00,4196.734375,326.682208200446
12650,16,0,0,2025/07/07 00:00:00+00,2817.03515625,243.152190274745
12651,35,0,0,2025/07/07 00:00:00+00,7581.10546875,597.352173307884
12652,13,0,0,2025/07/07 00:00:00+00,6863.48046875,377.229271389588
12653,8,0,0,2025/07/07 00:00:00+00,2157.109375,188.373706050025
12654,22,1,0.05,2025/07/07 00:00:00+00,3011.23046875,292.450536682524
12655,22,1,0.05,2025/07/07 00:00:00+00,3046.046875,292.943005737633
12656,19,0,0,2025/07/07 00:00:00+00,2291.28515625,267.266489807832
12657,29,0,0,2025/07/07 00:00:00+00,3714.42578125,404.656079419085
12658,58,0,0,2025/07/07 00:00:00+00,13791.375,558.675423210689
12659,6,0,0,2025/07/07 00:00:00+00,3756.65625,253.993117622839
12660,8,0,0,2025/07/07 00:00:00+00,17898.3125,817.769129618468
12661,54,1,0.02,2025/07/07 00:00:00+00,11272.12109375,479.505864750321
12662,28,1,0.04,2025/07/07 00:00:00+00,5410.9921875,420.518988384705
12663,40,0,0,2025/07/07 00:00:00+00,10015.1640625,441.253781254052
12664,12,0,0,2025/07/07 00:00:00+00,1316.63671875,182.864473133808
12665,34,3,0.09,2025/07/07 00:00:00+00,14321.5625,601.123679185431
12666,8,0,0,2025/07/07 00:00:00+00,4221.1640625,313.52930611236
12667,12,0,0,2025/07/07 00:00:00+00,2883.609375,231.593289526131
12668,9,0,0,2025/07/07 00:00:00+00,3194.8828125,238.770776029808
12669,29,1,0.03,2025/07/07 00:00:00+00,3722.9609375,397.785032736909
12670,19,0,0,2025/07/07 00:00:00+00,2232.44140625,256.289406521652
12671,35,0,0,2025/07/07 00:00:00+00,4888.7109375,451.161762486243
12672,19,0,0,2025/07/07 00:00:00+00,2983.6484375,301.010127458541
12673,7,0,0,2025/07/07 00:00:00+00,1535.828125,164.90535289109
12674,33,0,0,2025/07/07 00:00:00+00,5377.56640625,455.884063946077
12675,46,0,0,2025/07/07 00:00:00+00,16879.7265625,577.156726687199
12676,1,0,0,2025/07/07 00:00:00+00,14109.26171875,495.397566117824
12677,28,0,0,2025/07/07 00:00:00+00,4632.26171875,439.968872744239
12678,36,1,0.03,2025/07/07 00:00:00+00,8518.5,603.810054277855
12679,32,0,0,2025/07/07 00:00:00+00,3799.8203125,461.704815667854
12680,62,2,0.03,2025/07/07 00:00:00+00,10269.05859375,483.409681353823
12681,28,0,0,2025/07/07 00:00:00+00,47976.42578125,1617.06098678932
12682,19,2,0.11,2025/07/07 00:00:00+00,3935.1640625,311.737562511652
12683,13,0,0,2025/07/07 00:00:00+00,3967.015625,312.57246402248
12684,6,0,0,2025/07/07 00:00:00+00,2785.48828125,321.541417237656
12685,16,0,0,2025/07/07 00:00:00+00,4029.4765625,366.976429163182
12686,20,0,0,2025/07/07 00:00:00+00,21020.453125,660.902936722379
12687,2,0,0,2025/07/07 00:00:00+00,18983.4140625,645.789509656089
12688,31,0,0,2025/07/07 00:00:00+00,5333.078125,458.739904387977
12689,28,0,0,2025/07/07 00:00:00+00,14051.953125,757.77820850327
12690,43,1,0.02,2025/07/07 00:00:00+00,17396,551.656119318481
12691,8,1,0.12,2025/07/07 00:00:00+00,1552.94140625,163.757373886619
12692,12,0,0,2025/07/07 00:00:00+00,1518.50390625,195.511354514316
12693,22,0,0,2025/07/07 00:00:00+00,16857.84765625,661.589648448607
12694,32,1,0.03,2025/07/07 00:00:00+00,6643.22265625,374.322262890676
12695,21,0,0,2025/07/07 00:00:00+00,3912.23046875,251.67760172739
12696,11,0,0,2025/07/07 00:00:00+00,1851.6953125,224.335030313183
12697,4,0,0,2025/07/07 00:00:00+00,102640.7578125,1924.55975977965
12698,23,1,0.04,2025/07/07 00:00:00+00,9861.28515625,430.503603556899
12699,13,0,0,2025/07/07 00:00:00+00,3940.03515625,293.025620965096
12700,25,0,0,2025/07/07 00:00:00+00,9397.03515625,636.930954739225
12701,14,1,0.07,2025/07/07 00:00:00+00,8035.6953125,369.237076629349
12702,33,0,0,2025/07/07 00:00:00+00,21324.3515625,637.093909698015
12703,25,0,0,2025/07/07 00:00:00+00,3886.73046875,398.729696083614
12704,7,0,0,2025/07/07 00:00:00+00,898.19921875,124.408201860178
12705,28,0,0,2025/07/07 00:00:00+00,2593.27734375,346.380170891169
12706,27,0,0,2025/07/07 00:00:00+00,3407.0234375,364.31435006134
12707,18,0,0,2025/07/07 00:00:00+00,4805.24609375,482.868190414979
12708,16,0,0,2025/07/07 00:00:00+00,17490.66015625,651.794110732663
12709,5,0,0,2025/07/07 00:00:00+00,14416.7109375,497.353460010844
12710,13,1,0.08,2025/07/07 00:00:00+00,10810.73046875,498.895822092815
12711,16,0,0,2025/07/07 00:00:00+00,14266.9765625,595.828909349215
12712,23,0,0,2025/07/07 00:00:00+00,5332.21875,435.22493199524
12713,39,1,0.03,2025/07/07 00:00:00+00,7943.015625,376.536746491721
12714,19,0,0,2025/07/07 00:00:00+00,4561.03125,333.618369865624
12715,7,0,0,2025/07/07 00:00:00+00,1537.6640625,162.470602117308
12716,33,0,0,2025/07/07 00:00:00+00,4806.68359375,420.297133301753
12717,17,0,0,2025/07/07 00:00:00+00,39827.01171875,942.421591556778
12718,45,0,0,2025/07/07 00:00:00+00,16757.69921875,564.573764468046
12719,29,1,0.03,2025/07/07 00:00:00+00,5117.04296875,453.624535753215
12720,44,1,0.02,2025/07/07 00:00:00+00,14166.35546875,854.569860743557
12721,2,0,0,2025/07/07 00:00:00+00,19767.05078125,720.539622785823
12722,4,0,0,2025/07/07 00:00:00+00,2209.45703125,234.626387253254
12723,13,0,0,2025/07/07 00:00:00+00,11017.65234375,497.277001917653
12724,45,1,0.02,2025/07/07 00:00:00+00,4881.80078125,349.17135504399
12725,27,0,0,2025/07/07 00:00:00+00,20176.57421875,961.18049405901
12726,12,0,0,2025/07/07 00:00:00+00,9662.140625,488.487373936825
12727,32,0,0,2025/07/07 00:00:00+00,4614.44140625,436.237436220421
12728,6,0,0,2025/07/07 00:00:00+00,5124.1484375,383.598357996191
12729,29,0,0,2025/07/07 00:00:00+00,4885.33203125,433.387414925129
12730,18,0,0,2025/07/07 00:00:00+00,7534.1796875,449.313928089522
12731,27,0,0,2025/07/07 00:00:00+00,2816.3203125,340.020523898608
12732,28,0,0,2025/07/07 00:00:00+00,3514.97265625,377.231247886756
12733,19,1,0.05,2025/07/07 00:00:00+00,9511.578125,554.094621683959
12734,28,0,0,2025/07/07 00:00:00+00,3857.21875,345.67241572955
12735,26,0,0,2025/07/07 00:00:00+00,2593.08984375,272.663465431628
12736,76,0,0,2025/07/07 00:00:00+00,100454.75,3792.52100513774
12737,18,1,0.06,2025/07/07 00:00:00+00,2357.8046875,260.78192797151
12738,26,0,0,2025/07/07 00:00:00+00,6261.58984375,320.68604733838
12739,20,0,0,2025/07/07 00:00:00+00,22482.89453125,668.263818435002
12740,18,0,0,2025/07/07 00:00:00+00,20170.44140625,620.541296956631
12741,21,0,0,2025/07/07 00:00:00+00,2537.07421875,310.113538832164
12742,9,0,0,2025/07/07 00:00:00+00,1447.2265625,163.405847225849
12743,9,0,0,2025/07/07 00:00:00+00,1457.23046875,153.483036413055
12744,25,0,0,2025/07/07 00:00:00+00,5262.7890625,309.340720825589
12745,43,0,0,2025/07/07 00:00:00+00,6930.8125,762.09568941659
12746,28,0,0,2025/07/07 00:00:00+00,3126.94921875,362.730487341409
12747,11,0,0,2025/07/07 00:00:00+00,1361.94921875,178.104108892347
12748,16,0,0,2025/07/07 00:00:00+00,1968.46875,261.423361161292
12749,18,0,0,2025/07/07 00:00:00+00,16721.4453125,568.463440575341
12750,15,0,0,2025/07/07 00:00:00+00,15181.9609375,519.653455006758
12751,12,0,0,2025/07/07 00:00:00+00,6247.52734375,392.980079087106
12752,12,0,0,2025/07/07 00:00:00+00,6377.0859375,371.614986048926
12753,6,0,0,2025/07/07 00:00:00+00,1250.6796875,147.327225670792
12754,7,0,0,2025/07/07 00:00:00+00,1220.02734375,145.877960752518
12755,7,0,0,2025/07/07 00:00:00+00,2364.8046875,206.540014484489
12756,6,0,0,2025/07/07 00:00:00+00,21711.59375,733.617462513866
12757,6,0,0,2025/07/07 00:00:00+00,1758.609375,167.93555811302
12758,22,0,0,2025/07/07 00:00:00+00,2881.87890625,345.78266401284
12759,27,1,0.04,2025/07/07 00:00:00+00,3047.98046875,348.43568739452
12760,27,0,0,2025/07/07 00:00:00+00,3511.42578125,354.747971324161
12761,9,0,0,2025/07/07 00:00:00+00,2295.00390625,196.714544760805
12762,5,1,0.2,2025/07/07 00:00:00+00,1781.38671875,179.031706953421
12763,36,0,0,2025/07/07 00:00:00+00,16583.24609375,639.261728263831
12764,22,2,0.09,2025/07/07 00:00:00+00,3371.546875,317.515442367166
12765,37,0,0,2025/07/07 00:00:00+00,5910.46484375,617.118927499479
12766,15,0,0,2025/07/07 00:00:00+00,10033.125,491.083661515104
12767,3,0,0,2025/07/07 00:00:00+00,1203.6875,165.990212081815
12768,44,0,0,2025/07/07 00:00:00+00,6189.5078125,676.593293099624
12769,28,0,0,2025/07/07 00:00:00+00,3214.62890625,362.835666031813
12770,14,0,0,2025/07/07 00:00:00+00,2275.0234375,326.912059999837
12771,30,0,0,2025/07/07 00:00:00+00,13799.08203125,646.010846726457
12772,15,1,0.07,2025/07/07 00:00:00+00,3163.74609375,256.861254089268
12773,7,0,0,2025/07/07 00:00:00+00,1577.8828125,163.362273080852
12774,34,3,0.09,2025/07/07 00:00:00+00,5446.44921875,473.800197266429
12775,21,1,0.05,2025/07/07 00:00:00+00,4263.296875,332.2031225782
12776,59,0,0,2025/07/07 00:00:00+00,13554.203125,533.921223071036
12777,54,2,0.04,2025/07/07 00:00:00+00,17829.00390625,681.355660577715
12778,20,0,0,2025/07/07 00:00:00+00,5035.234375,330.542505155013
12779,9,0,0,2025/07/07 00:00:00+00,1857,179.711381481309
12780,14,0,0,2025/07/07 00:00:00+00,1630.6171875,198.210176509192
12781,40,1,0.03,2025/07/07 00:00:00+00,11610.2734375,639.464125269592
12782,25,0,0,2025/07/07 00:00:00+00,5471.09375,413.742932336966
12783,5,0,0,2025/07/07 00:00:00+00,8551.51953125,479.642232283909
12784,28,0,0,2025/07/07 00:00:00+00,3281.96484375,363.586486431604
12785,17,0,0,2025/07/07 00:00:00+00,2741.07421875,334.431805272224
12786,57,0,0,2025/07/07 00:00:00+00,5356.4453125,705.241912435166
12787,8,1,0.12,2025/07/07 00:00:00+00,1536.23046875,175.411650844258
12788,25,0,0,2025/07/07 00:00:00+00,3978.39453125,402.145793487033
12789,7,0,0,2025/07/07 00:00:00+00,1104.43359375,139.707809347563
12790,41,0,0,2025/07/07 00:00:00+00,6597.9921875,383.577818512879
12791,30,0,0,2025/07/07 00:00:00+00,7687.96875,612.325774297043
12792,17,0,0,2025/07/07 00:00:00+00,43775.14453125,970.871452483771
12793,4,0,0,2025/07/07 00:00:00+00,1904.8828125,179.083899645002
12794,8,1,0.12,2025/07/07 00:00:00+00,4094.41015625,278.863171604787
12795,9,0,0,2025/07/07 00:00:00+00,1150.83984375,146.923285474605
12796,16,0,0,2025/07/07 00:00:00+00,2050.74609375,229.999552414131
12797,24,1,0.04,2025/07/07 00:00:00+00,3017.2265625,354.465041115657
12798,9,0,0,2025/07/07 00:00:00+00,8859.65625,534.176720579857
12799,12,0,0,2025/07/07 00:00:00+00,6356.22265625,339.02244240315
12800,27,0,0,2025/07/07 00:00:00+00,17135.2265625,560.966635793219
12801,8,0,0,2025/07/07 00:00:00+00,1545.97265625,170.208757385772
12802,8,0,0,2025/07/07 00:00:00+00,1483.96484375,159.247750467901
12803,32,3,0.09,2025/07/07 00:00:00+00,5454.10546875,455.235436497105
12804,54,0,0,2025/07/07 00:00:00+00,22409.625,839.420424934088
12805,46,0,0,2025/07/07 00:00:00+00,7732.89453125,417.706903560357
12806,35,0,0,2025/07/07 00:00:00+00,4193.88671875,372.257305971174
12807,40,0,0,2025/07/07 00:00:00+00,8442.234375,414.263069925392
12808,38,0,0,2025/07/07 00:00:00+00,7106.85546875,412.604792146552
12809,44,1,0.02,2025/07/07 00:00:00+00,60361.66015625,1194.84987748942
12810,13,0,0,2025/07/07 00:00:00+00,7176.8359375,408.564373238123
12811,9,0,0,2025/07/07 00:00:00+00,2443.13671875,209.682048180703
12812,43,0,0,2025/07/07 00:00:00+00,5906.39453125,547.514939961022
12813,6,0,0,2025/07/07 00:00:00+00,2870.98828125,219.81456606715
12814,24,1,0.04,2025/07/07 00:00:00+00,5573.515625,382.393418622645
12815,9,0,0,2025/07/07 00:00:00+00,2276.890625,207.88666829806
12816,16,0,0,2025/07/07 00:00:00+00,4924.90234375,355.709360335685
12817,1,0,0,2025/07/07 00:00:00+00,31095.40625,802.40847119801
12818,12,0,0,2025/07/07 00:00:00+00,2719.3046875,227.283148391227
12819,20,0,0,2025/07/07 00:00:00+00,3036.11328125,334.983027071567
12820,16,0,0,2025/07/07 00:00:00+00,12708.7265625,480.140286098726
12821,14,0,0,2025/07/07 00:00:00+00,19305.1328125,566.407238385534
12822,19,0,0,2025/07/07 00:00:00+00,17907.94921875,578.659214490569
12823,53,2,0.04,2025/07/07 00:00:00+00,6041.29296875,668.581627968353
12824,30,0,0,2025/07/07 00:00:00+00,8009.69921875,420.608233955667
12825,16,0,0,2025/07/07 00:00:00+00,45086.140625,1048.6691578154
12826,30,0,0,2025/07/07 00:00:00+00,6846.1328125,445.046931261064
12827,17,0,0,2025/07/07 00:00:00+00,9952.39453125,412.14952821696
12828,16,0,0,2025/07/07 00:00:00+00,20025.3515625,608.02933816967
12829,31,0,0,2025/07/07 00:00:00+00,7302.1015625,568.151031707126
12830,39,2,0.05,2025/07/07 00:00:00+00,9558.04296875,779.877859569678
12831,17,0,0,2025/07/07 00:00:00+00,3391.90234375,299.930555794407
12832,16,1,0.06,2025/07/07 00:00:00+00,1961.80859375,222.121051830896
12833,21,2,0.1,2025/07/07 00:00:00+00,3917.1953125,347.388269380066
12834,21,0,0,2025/07/07 00:00:00+00,9753.796875,513.266897045109
