X,Y,objectid,tree_name,tree_dbh,year,loc_y,loc_x
-8363585.94298455,4863796.09537923,112185,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,39.98522138,-75.13136906
-8369674.8986482,4856898.51348321,112186,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.93772896,-75.18606707
-8361143.51232164,4863741.2449103,112187,CERCIS CANADENSIS - EASTERN REDBUD,2,2024,39.98484384,-75.10942834
-8361156.0450787,4863271.69465455,112188,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.98161184,-75.10954093
-8373086.67399034,4857969.66999403,112189,GLEDITSIA TRIACANTHOS - HONEYLOCUST,2,2024,39.94510643,-75.21671556
-8372779.05337076,4858602.13348113,112190,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.94946208,-75.21395216
-8373812.78916394,4857516.72872323,112191,SORBUS SPECIES - OTHER MOUNTAIN ASH,2,2024,39.94198695,-75.22323836
-8373737.33087706,4858251.04578266,112192,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.94704425,-75.22256051
-8373732.85215901,4858255.59237864,112193,MALUS SPECIES - OTHER CRABAPPLE,2,2024,39.94707556,-75.22252027
-8373729.59489906,4858264.75337606,112194,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,39.94713865,-75.22249101
-8374090.99948845,4858234.91189811,112195,AMELANCHIER SPECIES - OTHER SERVICEBERRY,2,2024,39.94693314,-75.22573756
-8376173.6696774,4858283.27324783,112196,GINKGO BILOBA - GINKGO,2,2024,39.94726619,-75.2444465
-8374028.75384537,4859256.38984382,112197,AESCULUS SPECIES - OTHER BUCKEYE,2,2024,39.95396753,-75.2251784
-8375607.41554986,4858132.54117589,112198,AESCULUS SPECIES - OTHER BUCKEYE,2,2024,39.94622812,-75.23935976
-8375608.02618945,4858126.84094397,112199,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,39.94618886,-75.23936524
-8373851.61763407,4858457.95405203,112200,QUERCUS BICOLOR - SWAMP WHITE OAK,2,2024,39.94846917,-75.22358716
-8373845.37457387,4858456.59681158,112201,PLATANUS X ACERIFOLIA - LONDON PLANETREE,2,2024,39.94845983,-75.22353108
-8373838.31720217,4858455.78254352,112202,MAACKIA AMURENSIS - AMUR MAACKIA,2,2024,39.94845422,-75.22346768
-8373831.53129626,4858454.15392167,112203,PLATANUS X ACERIFOLIA - LONDON PLANETREE,2,2024,39.948443,-75.22340672
-8373825.01675947,4858430.53882252,112204,QUERCUS BICOLOR - SWAMP WHITE OAK,2,2024,39.94828037,-75.2233482
-8373826.91682403,4858420.76704419,112205,QUERCUS BICOLOR - SWAMP WHITE OAK,2,2024,39.94821308,-75.22336527
-8373828.27404157,4858412.89531232,112206,SORBUS SPECIES - OTHER MOUNTAIN ASH,2,2024,39.94815887,-75.22337746
-8373829.9026397,4858406.10930323,112207,QUERCUS BICOLOR - SWAMP WHITE OAK,2,2024,39.94811213,-75.22339209
-8373830.71694191,4858399.05197759,112208,GINKGO BILOBA - GINKGO,2,2024,39.94806353,-75.22339941
-8375206.86801504,4859513.46517981,112209,ULMUS SPECIES - OTHER ELM,2,2024,39.95573776,-75.23576158
-8375191.12462285,4859510.20789735,112210,MALUS SPECIES - OTHER CRABAPPLE,2,2024,39.95571533,-75.23562015
-8375177.5526976,4859509.12216925,112211,AMELANCHIER SPECIES - OTHER SERVICEBERRY,2,2024,39.95570785,-75.23549823
-8373618.77986541,4859457.09608798,112212,ACER SACCHARUM - LEGACY SUGAR MAPLE,2,2024,39.9553496,-75.22149554
-8373626.51579172,4859458.86039603,112213,PLATANUS X ACERIFOLIA - LONDON PLANETREE,2,2024,39.95536175,-75.22156504
-8373634.65892262,4859460.35325663,112214,GYMNOCLADUS DIOICUS - ESPRESSO KENTUCKY COFFEETREE,2,2024,39.95537203,-75.22163819
-8375655.68974207,4853064.28333657,112215,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.91131459,-75.23979341
-8373579.04029551,4857288.29613835,112216,ULMUS SPECIES - OTHER ELM,2,2024,39.94041364,-75.22113856
-8372962.52422346,4857450.25555546,112217,GLEDITSIA TRIACANTHOS - HONEYLOCUST,2,2024,39.94152912,-75.2156003
-8367204.29433447,4871078.88204188,112218,MALUS SPECIES - OTHER CRABAPPLE,2,2024,40.03533027,-75.16387325
-8372970.66730544,4857459.21299717,112219,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,39.94159081,-75.21567345
-8374248.2100742,4871690.70664975,112220,CERCIS CANADENSIS - EASTERN REDBUD,2,2024,40.03953823,-75.2271498
-8373953.7532975,4871360.28183763,112221,PRUNUS SARGENTII - COLUMNAR SARGENT CHERRY,2,2024,40.03726569,-75.22450466
-8373960.94635969,4871356.21028339,112222,PRUNUS SARGENTII - COLUMNAR SARGENT CHERRY,2,2024,40.03723769,-75.22456927
-8373945.06729901,4871358.65319896,112223,PRUNUS SARGENTII - COLUMNAR SARGENT CHERRY,2,2024,40.03725449,-75.22442663
-8372293.31050125,4868719.03612668,112224,GLEDITSIA TRIACANTHOS - HONEYLOCUST,2,2024,40.01909748,-75.20958865
-8372009.05650281,4868942.68446246,112225,OSTRYA VIRGINIANA - EASTERN HOP HORNBEAM,2,2024,40.02063607,-75.20703515
-8372196.32923073,4869690.35956176,112226,AMELANCHIER SPECIES - OTHER SERVICEBERRY,2,2024,40.02577944,-75.20871745
-8374942.50313881,4870772.94330311,112227,PRUNUS SARGENTII - COLUMNAR SARGENT CHERRY,2,2024,40.03322601,-75.23338674
-8373110.86265296,4869287.10392126,112228,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,40.02300543,-75.21693284
-8364575.86949743,4871642.63995168,112229,PLATANUS X ACERIFOLIA - LONDON PLANETREE,2,2024,40.03920765,-75.14026172
-8354343.17366837,4869129.80780449,112230,MALUS SPECIES - OTHER CRABAPPLE,2,2024,40.02192335,-75.04833988
-8355391.782858,4869920.48579491,112231,MALUS SPECIES - OTHER CRABAPPLE,2,2024,40.02736243,-75.05775969
-8355273.66190434,4869433.7580074,112232,TILIA CORDATA - LITTLE LEAF LINDEN,2,2024,40.02401428,-75.05669859
-8355277.40766547,4869439.30895265,112233,ACER RUBRUM - RED MAPLE,2,2024,40.02405246,-75.05673224
-8355281.60145865,4869445.95908519,112234,TILIA SPECIES - OTHER LINDEN,2,2024,40.02409821,-75.05676992
-8360705.78134156,4872935.6066214,112235,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,40.04809949,-75.10549614
-8347138.55459552,4875786.95905275,112236,CERCIS CANADENSIS - EASTERN REDBUD,2,2024,40.0677044,-74.9836197
-8347143.03336358,4875794.42353515,112237,CERCIS CANADENSIS - EASTERN REDBUD,2,2024,40.06775572,-74.98365994
-8347148.40774809,4875804.43970601,112238,CERCIS CANADENSIS - EASTERN REDBUD,2,2024,40.06782457,-74.98370821
-8379021.47943889,4862774.84644482,112239,CORYLUS COLURNA - TURKISH FILBERT,2,2024,39.97819178,-75.2700288
-8375965.83201995,4864019.85585825,112240,GYMNOCLADUS DIOICUS - ESPRESSO KENTUCKY COFFEETREE,2,2024,39.9867615,-75.24257946
-8375973.24227357,4864015.48575214,112241,PLATANUS X ACERIFOLIA - LONDON PLANETREE,2,2024,39.98673142,-75.24264603
-8375981.60267774,4864010.40979955,112242,CELTIS OCCIDENTALIS - HACKBERRY,2,2024,39.98669649,-75.24272113
-8375990.56005925,4864004.73679114,112243,CELTIS OCCIDENTALIS - HACKBERRY,2,2024,39.98665744,-75.2428016
-8369387.69325866,4856006.03629752,112244,CRATAEGUS CRUS-GALLI - COCKSPUR HAWTHORN,2,2024,39.93158151,-75.18348706
-8369376.56168643,4856003.755275,112245,CRATAEGUS CRUS-GALLI - COCKSPUR HAWTHORN,2,2024,39.9315658,-75.18338706
-8374103.67798183,4861195.77789427,112246,PRUNUS SUBHIRTELLA - AUTUMN FLOWERING CHERRY,2,2024,39.9673211,-75.22585146
-8358826.42548373,4867398.41300793,112247,ULMUS AMERICANA - PRINCETON ELM,2,2024,40.01001156,-75.0886136
-8358814.78075818,4867393.03856382,112248,ULMUS AMERICANA - PRINCETON ELM,2,2024,40.00997458,-75.088509
-8358839.41379742,4867405.28040022,112249,ULMUS AMERICANA - PRINCETON ELM,2,2024,40.01005881,-75.08873028
-8358784.62386913,4867378.55724204,112250,ULMUS AMERICANA - PRINCETON ELM,2,2024,40.00987494,-75.08823809
-8358793.43204744,4867383.03603084,112251,ULMUS AMERICANA - PRINCETON ELM,2,2024,40.00990576,-75.08831722
-8373480.20385373,4859605.37879998,112252,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,39.95637067,-75.22025069
-8369137.39503903,4856251.66944352,112253,CORNUS MAS - CORNELIANCHERRY DOGWOOD,2,2024,39.9332735,-75.18123859
-8367975.12275651,4875888.18567556,112254,ACER GRISEUM - PAPERBARK MAPLE,2,2024,40.0684003,-75.17079772
-8369615.16541191,4855650.76783057,112255,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,39.92913424,-75.18553048
-8366895.7217508,4856526.01768466,112256,STEWARTIA MONADELPHA - TALL STEWARTIA,2,2024,39.93516324,-75.16110131
-8368626.37362326,4861488.17985975,112257,PRUNUS SUBHIRTELLA - AUTUMN FLOWERING CHERRY,2,2024,39.96933419,-75.17664801
-8367432.90710475,4855318.9081613,112258,CRATAEGUS VIRIDIS - WINTER KING HAWTHORN,2,2024,39.92684814,-75.16592692
-8366491.17573551,4854917.58714018,112259,CARPINUS CAROLINIANA - AMERICAN HORNBEAM,2,2024,39.92408344,-75.15746721
-8366533.59125228,4868847.93894941,112260,PRUNUS VIRGINIANA - CANADA RED CHOKECHERRY,2,2024,40.01998427,-75.15784823
-8366202.86914075,4854764.39572202,112261,CHIONANTHUS RETUSUS - CHINESE FRINGE TREE,2,2024,39.92302808,-75.15487731
-8364482.37530248,4868708.32725116,112262,ACER GRISEUM - PAPERBARK MAPLE,2,2024,40.01902381,-75.13942185
-8367790.5239839,4861779.08600731,112263,QUERCUS BICOLOR - SWAMP WHITE OAK,2,2024,39.97133693,-75.16913945
-8367777.87625769,4861776.72218839,112264,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.97132066,-75.16902583
-8364849.08386068,4867516.75335894,112265,,2,2024,40.0108258,-75.14271605
-8368716.54363713,4869150.99872344,112266,PLATANUS OCCIDENTALIS - AMERICAN SYCAMORE,34,2024,40.02206913,-75.17745802
-8368709.93239757,4869144.38114065,112267,PLATANUS OCCIDENTALIS - AMERICAN SYCAMORE,37,2024,40.02202361,-75.17739863
-8368697.35211121,4869131.76907814,112268,PLATANUS OCCIDENTALIS - AMERICAN SYCAMORE,48,2024,40.02193685,-75.17728562
-8368721.09903197,4869156.63908038,112269,PLATANUS OCCIDENTALIS - AMERICAN SYCAMORE,35,2024,40.02210794,-75.17749894
-8368733.26644209,4869169.83670338,112270,PLATANUS OCCIDENTALIS - AMERICAN SYCAMORE,48,2024,40.02219873,-75.17760824
-8368745.73555757,4869182.63699905,112271,PLATANUS OCCIDENTALIS - AMERICAN SYCAMORE,37,2024,40.02228678,-75.17772025
-8368753.26045838,4869188.29244348,112272,PLATANUS OCCIDENTALIS - AMERICAN SYCAMORE,35,2024,40.02232569,-75.17778785
-8368758.54473984,4869196.62667371,112273,PLATANUS OCCIDENTALIS - AMERICAN SYCAMORE,38,2024,40.02238302,-75.17783532
-8368764.83295308,4869202.91418058,112274,PLATANUS OCCIDENTALIS - AMERICAN SYCAMORE,41,2024,40.02242627,-75.17789181
-8369038.8757448,4862284.13244835,112275,MALUS SPECIES - OTHER CRABAPPLE,2,2024,39.97481377,-75.18035358
-8368378.31558485,4856707.00482496,112276,CHIONANTHUS VIRGINICUS - FRINGE TREE,2,2024,39.93640988,-75.17441967
-8368716.63613079,4863048.86445852,112277,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,39.98007801,-75.17745885
-8368927.64244206,4856329.73234002,112278,AMELANCHIER X GRANDIFLORA - APPLE SERVICEBERRY,2,2024,39.93381121,-75.17935435
-8369538.16475626,4856110.41947708,112279,CHIONANTHUS VIRGINICUS - FRINGE TREE,2,2024,39.93230054,-75.18483877
-8369062.37900457,4855716.78696009,112280,ACER TRIFLORUM – THREE FLOWERED MAPLE,2,2024,39.92958902,-75.18056471
-8368554.24634599,4855435.24431431,112281,CERCIS CANADENSIS - EASTERN REDBUD,2,2024,39.92764956,-75.17600008
-8368502.79575836,4855258.71678032,112282,CARPINUS CAROLINIANA - AMERICAN HORNBEAM,2,2024,39.92643349,-75.17553789
-8368965.33416098,4854581.91975023,112283,MALUS SPECIES - SNOWDRIFT CRABAPPLE,2,2024,39.92177095,-75.17969295
-8368954.17015557,4854579.69721336,112284,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.92175563,-75.17959266
-8373040.36396206,4857509.42220749,112285,ACER TATARICUM - TATARIAN MAPLE,2,2024,39.94193662,-75.21629955
-8364612.79145783,4863930.24531545,112286,,2,2024,39.98614472,-75.1405934
-8366137.2667922,4867423.70764205,112287,,2,2024,40.0101856,-75.15428799
-8369922.85067702,4856923.81345984,112288,ACER GRISEUM - PAPERBARK MAPLE,2,2024,39.93790322,-75.18829446
-8363177.6623374,4862984.73772769,112289,,2,2024,39.97963659,-75.12770142
-8372593.21441444,4860850.40265316,112290,ZELKOVA SERRATA - JAPANESE ZELKOVA,13,2024,39.96494322,-75.21228274
-8372588.1866897,4860801.54605047,112291,ACER CAMPESTRE - HEDGE MAPLE,7,2024,39.96460684,-75.21223757
-8366025.66254471,4853840.99682798,112292,ACER GRISEUM - PAPERBARK MAPLE,2,2024,39.91666626,-75.15328543
-8361335.14221701,4863450.47035376,112293,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,39.9828424,-75.11114978
-8361339.4651398,4863457.31276359,112294,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,39.9828895,-75.11118862
-8362412.82151199,4865844.28095045,112295,CERCIS CANADENSIS - EASTERN REDBUD,2,2024,39.99931754,-75.12083074
-8360716.96632415,4872942.42806274,112296,ZELKOVA SERRATA - GREEN VASE ZELKOVA,7,2024,40.0481464,-75.10559661
-8372285.66093771,4870848.57496518,112297,ACER RUBRUM - RED MAPLE,22,2024,40.03374622,-75.20951993
-8375976.92815208,4872883.41993599,112298,ACER SACCHARINUM - SILVER MAPLE,24,2024,40.04774063,-75.24267914
-8375980.73425485,4872881.32874042,112299,QUERCUS RUBRA - NORTHERN RED OAK,14,2024,40.04772625,-75.24271333
-8375984.36455168,4872879.15496703,112300,ACER SACCHARINUM - SILVER MAPLE,24,2024,40.0477113,-75.24274594
-8369539.66605028,4862408.55034956,112301,ZELKOVA SERRATA - JAPANESE ZELKOVA,2,2024,39.97567026,-75.18485225
-8377932.126904,4863683.19461682,112302,QUERCUS PALUSTRIS - PIN OAK,32,2024,39.98444428,-75.26024299
-8369229.50945084,4858202.30099494,112303,CLADRASTIS KENTUKEA - YELLOWWOOD,6,2024,39.94670855,-75.18206607
-8373067.32729141,4871431.83613996,112304,NYSSA SYLVATICA - BLACKGUM,2,2024,40.03775782,-75.21654176
-8365729.2356523,4865621.34485289,112305,GINKGO BILOBA - GINKGO,2,2024,39.99778338,-75.15062258
-8371239.03799506,4865443.00486921,112306,PINUS STROBUS - EASTERN WHITE PINE,30,2024,39.99655609,-75.20011796
-8368853.66275797,4873640.52129071,112307,ULMUS PARVIFOLIA - CHINESE ELM,2,2024,40.05294677,-75.17868978
-8369688.53729164,4875543.19706803,112308,MAGNOLIA SPECIES - OTHER MAGNOLIA,2,2024,40.06602861,-75.18618958
-8367879.44272248,4856660.91216257,112309,ACER CAMPESTRE - HEDGE MAPLE,2,2024,39.93609239,-75.16993822
-8370353.27811702,4856711.63281653,112310,CERCIS CANADENSIS - EASTERN REDBUD,2,2024,39.93644175,-75.19216105
-8369021.69420081,4875551.32325719,112311,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,40.06608447,-75.18019923
-8369262.78498265,4862036.92458281,112312,ACER RUBRUM - RED MAPLE,,2024,39.97311197,-75.18236499
-8372220.20524702,4870675.20889873,112313,CARPINUS CAROLINIANA - AMERICAN HORNBEAM,2,2024,40.03255378,-75.20893193
-8372840.21044713,4870319.61389283,112314,CARPINUS CAROLINIANA - AMERICAN HORNBEAM,2,2024,40.03010788,-75.21450153
-8359405.76433602,4869533.72295418,112315,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,40.02470194,-75.09381789
-8374185.13326488,4870003.62075392,112316,PRUNUS SARGENTII - COLUMNAR SARGENT CHERRY,2,2024,40.0279343,-75.22658318
-8367977.73439583,4856567.60929305,112317,MALUS SPECIES - OTHER CRABAPPLE,2,2024,39.93544973,-75.17082119
-8371296.66852603,4867643.89726772,112318,ACER NEGUNDO - BOXELDER,8,2024,40.01170059,-75.20063567
-8363277.06716404,4870625.56903802,112319,GLEDITSIA TRIACANTHOS INERMIS - THORNLESS HONEYLOCUST,36,2024,40.03221234,-75.12859438
-8368734.45974197,4873990.90485262,112320,TILIA CORDATA - LITTLE LEAF LINDEN,24,2024,40.05535602,-75.17761896
-8363312.87389806,4869145.41631723,112321,,2,2024,40.02203073,-75.12891604
-8363328.21953843,4869147.61280787,112322,,2,2024,40.02204584,-75.12905389
-8363339.57581177,4869149.71225228,112323,,92,2024,40.02206028,-75.12915591
-8363394.88571569,4869159.20524339,112324,,2,2024,40.02212559,-75.12965277
-8363422.69265404,4869164.56205188,112325,,2,2024,40.02216244,-75.12990256
-8363441.70657788,4869167.30407785,112326,,2,2024,40.0221813,-75.13007336
-8368822.66589667,4859060.48594981,112327,UNKNOWN UNKNOWN - UNKNOWN,2,2024,39.95261849,-75.17841133
-8368858.01373006,4859067.58513739,112328,UNKNOWN UNKNOWN - UNKNOWN,2,2024,39.95266738,-75.17872887
-8368679.40047802,4861834.6949964,112329,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.97171976,-75.17712436
-8368866.82607401,4858409.28435605,112330,CRATAEGUS PHAENOPYRUM - WASHINGTON HAWTHORN,2,2024,39.948134,-75.17880803
-8369489.93972852,4862778.02285019,112331,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,39.97821364,-75.18440555
-8363395.92442808,4865752.49104042,112332,ACER TRUNCATUM - PURPLEBLOW MAPLE,2,2024,39.99868588,-75.1296621
-8369058.88373917,4855768.89082951,112333,,2,2024,39.92994794,-75.18053331
-8361172.54657155,4863910.61062695,112334,KOELREUTERIA PANICULATA - GOLDENRAIN TREE,6,2024,39.98600958,-75.10968916
-8366329.71967679,4856204.47639626,112335,PRUNUS SUBHIRTELLA - HIGAN PENDULA CHERRY,2,2024,39.93294842,-75.15601682
-8368482.08503915,4856691.58178872,112336,CRATAEGUS VIRIDIS - WINTER KING HAWTHORN,2,2024,39.93630364,-75.17535185
-8368195.72079583,4856256.18894765,112337,CRATAEGUS VIRIDIS - GREEN HAWTHORN,2,2024,39.93330463,-75.17277939
-8370326.58224007,4873876.67572477,112338,AMELANCHIER LAEVIS - ALLEGHENY SERVICEBERRY,2,2024,40.05457059,-75.19192123
-8373164.34751063,4857006.80884773,112339,PRUNUS CERASIFERA - PURPLELEAF PLUM,3,2024,39.93847487,-75.21741331
-8368205.67537766,4860652.86914457,112340,MALUS SPECIES - SUGAR TYME CRABAPPLE,2,2024,39.96358318,-75.17286881
-8368207.39519194,4860644.00554924,112341,AESCULUS GLABRA - OHIO BUCKEYE,2,2024,39.96352216,-75.17288426
-8368208.71815952,4860635.00980699,112342,PRUNUS SPECIES - OTHER CHERRY,2,2024,39.96346022,-75.17289615
-8369182.71802734,4862223.79985913,112343,CELTIS OCCIDENTALIS - HACKBERRY,2,2024,39.97439844,-75.18164573
-8368016.28156277,4861483.05083342,112344,CARPINUS BETULUS - EUROPEAN HORNBEAM,2,2024,39.96929888,-75.17116746
-8368027.12945391,4861485.03523598,112345,CARPINUS BETULUS - EUROPEAN HORNBEAM,2,2024,39.96931254,-75.17126491
-8368081.51750085,4861178.10955479,112346,GYMNOCLADUS DIOICUS - ESPRESSO KENTUCKY COFFEETREE,2,2024,39.96719945,-75.17175348
-8368089.93018539,4861178.40436142,112347,MALUS SPECIES - HARVEST GOLD CRABAPPLE,2,2024,39.96720148,-75.17182906
-8368267.86798901,4861182.69335123,112348,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,39.96723101,-75.1734275
-8367994.91505726,4860697.70975837,112349,SYRINGIA RETICULATA - IVORY SILK JAPANESE TREE LILAC,2,2024,39.96389192,-75.17097552
-8367992.66614598,4860710.07913838,112350,MALUS SPECIES - SNOWDRIFT CRABAPPLE,2,2024,39.96397708,-75.17095532
-8367990.41704273,4860723.44047754,112351,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,39.96406908,-75.17093512
-8361678.37207602,4863688.18624562,112352,MALUS SPECIES - HARVEST GOLD CRABAPPLE,2,2024,39.98447863,-75.11423307
-8361482.19743432,4863796.99708698,112353,EUCOMMIA ULMOIDES - HARDY RUBBER TREE,2,2024,39.98522758,-75.1124708
-8360863.85917233,4864218.82701495,112354,ACER SPECIES - OTHER MAPLE,2,2024,39.98813097,-75.10691618
-8366788.76780011,4862064.58365348,112355,PRUNUS SPECIES - OTHER CHERRY,2,2024,39.97330237,-75.16014052
-8366769.9331575,4862051.19450592,112356,AESCULUS GLABRA - OHIO BUCKEYE,2,2024,39.9732102,-75.15997133
-8366771.20446832,4862044.64583692,112357,AESCULUS GLABRA - OHIO BUCKEYE,2,2024,39.97316512,-75.15998275
-8368734.60609432,4862509.51379956,112358,GYMNOCLADUS DIOICUS - KENTUCKY COFFEETREE,2,2024,39.97636529,-75.17762028
-8368736.58930728,4862501.14018699,112359,ULMUS SPECIES - OTHER ELM,2,2024,39.97630764,-75.17763809
-8369128.69303315,4862642.34106162,112360,CARPINUS CAROLINIANA - AMERICAN HORNBEAM,2,2024,39.97727965,-75.18116042
-8369326.84052464,4862655.73848473,112361,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,39.97737187,-75.18294041
-8369290.67875779,4862768.43685169,112362,ALNUS SPECIES – OTHER ALDER,2,2024,39.97814766,-75.18261556
-8369304.95668496,4862789.59867473,112363,CARPINUS BETULUS - EUROPEAN HORNBEAM,2,2024,39.97829333,-75.18274382
-8368844.17840663,4862903.89522037,112364,ZELKOVA SERRATA - JAPANESE ZELKOVA,2,2024,39.9790801,-75.17860458
-8369224.67343417,4862833.29354625,112365,OSTRYA VIRGINIANA - EASTERN HOP HORNBEAM,2,2024,39.97859411,-75.18202263
-8369479.41593913,4862403.74069126,112366,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,39.97563715,-75.18431102
-8369375.72434056,4863021.25493835,112367,AMELANCHIER SPECIES - OTHER SERVICEBERRY,2,2024,39.97988796,-75.18337954
-8368492.36454452,4862746.36095299,112368,CERCIS CANADENSIS - EASTERN REDBUD,2,2024,39.97799569,-75.17544418
-8369271.36225157,4862328.95805795,112369,AMELANCHIER SPECIES - OTHER SERVICEBERRY,2,2024,39.97512235,-75.18244204
-8363180.84308073,4861508.4199907,112370,PRUNUS SPECIES - OTHER CHERRY,2,2024,39.96947353,-75.12772999
-8362832.33421998,4862326.36803638,112371,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,39.97510452,-75.12459928
-8362544.11530157,4863308.23104684,112372,MALUS SPECIES - OTHER CRABAPPLE,2,2024,39.98186333,-75.12201017
-8363605.31474712,4863470.77664163,112373,CORYLUS COLURNA - TURKISH FILBERT,2,2024,39.98298218,-75.13154308
-8368199.39010393,4858959.65826044,112374,GLEDITSIA TRIACANTHOS INERMIS - THORNLESS HONEYLOCUST,2,2024,39.95192416,-75.17281235
-8368206.3395052,4858960.64094912,112375,GLEDITSIA TRIACANTHOS INERMIS - THORNLESS HONEYLOCUST,2,2024,39.95193093,-75.17287478
-8368260.74544429,4858191.25064535,112376,QUERCUS BICOLOR - SWAMP WHITE OAK,2,2024,39.94663244,-75.17336352
-8368527.40190088,4858900.72084119,112377,CARPINUS BETULUS - EUROPEAN HORNBEAM,2,2024,39.9515183,-75.17575893
-8355230.08143653,4869374.54785715,112378,CLADRASTIS KENTUKEA - YELLOWWOOD,2,2024,40.02360697,-75.0563071
-8355226.92261084,4869369.28316083,112379,CORYLUS COLURNA - TURKISH FILBERT,2,2024,40.02357075,-75.05627873
-8355220.60485987,4869360.71916752,112380,CORYLUS COLURNA - TURKISH FILBERT,2,2024,40.02351184,-75.05622197
-8353741.16684901,4869665.97445953,112381,QUERCUS BICOLOR - SWAMP WHITE OAK,2,2024,40.02561169,-75.04293196
-8355219.46622817,4868752.53275403,112382,AMELANCHIER SPECIES - OTHER SERVICEBERRY,2,2024,40.01932792,-75.05621175
-8353103.01653578,4870155.99661118,112383,ULMUS SPECIES - OTHER ELM,2,2024,40.02898243,-75.03719936
-8356525.42253849,4866050.03748833,112384,MALUS SPECIES - OTHER CRABAPPLE,2,2024,40.00073345,-75.06794335
-8373497.42505264,4870621.52362981,112385,CRATAEGUS VIRIDIS - WINTER KING HAWTHORN,2,2024,40.03218452,-75.22040539
-8372301.93795171,4869703.95625398,112386,AMELANCHIER SPECIES - OTHER SERVICEBERRY,2,2024,40.02587297,-75.20966615
-8362714.26137033,4862973.69371785,112387,MALUS SPECIES - OTHER CRABAPPLE,2,2024,39.97956057,-75.12353862
-8362796.02460433,4863159.4904137,112388,GYMNOCLADUS DIOICUS - ESPRESSO KENTUCKY COFFEETREE,2,2024,39.9808395,-75.12427311
-8362804.95367052,4863152.8762315,112389,CORYLUS COLURNA - TURKISH FILBERT,2,2024,39.98079397,-75.12435332
-8362740.24847939,4863738.75247432,112390,TILIA CORDATA - GREENSPIRE LITTLE LEAF LINDEN,2,2024,39.98482668,-75.12377206
-8363015.38830381,4864184.71564477,112391,ACER SPECIES - OTHER MAPLE,2,2024,39.98789619,-75.12624369
-8363026.96322918,4864177.10929674,112392,ACER SPECIES - OTHER MAPLE,2,2024,39.98784384,-75.12634766
-8363374.94859145,4862652.68215489,112393,ALNUS SPECIES – OTHER ALDER,2,2024,39.97735083,-75.12947367
-8362703.22275157,4863545.90575323,112394,ZELKOVA SERRATA - JAPANESE ZELKOVA,2,2024,39.9834993,-75.12343946
-8362685.19898478,4863519.94495774,112395,QUERCUS SPECIES - OTHER OAK,2,2024,39.98332061,-75.12327755
-8362691.81322919,4863527.3860436,112396,ZELKOVA SERRATA - JAPANESE ZELKOVA,2,2024,39.98337183,-75.12333696
-8362726.20696758,4863573.85065493,112397,QUERCUS SPECIES - OTHER OAK,2,2024,39.98369165,-75.12364593
-8362660.83313487,4862760.62590249,112398,CORNUS SPECIES - OTHER DOGWOOD,2,2024,39.97809389,-75.12305866
-8362520.59715995,4862832.8256117,112399,MALUS SPECIES - OTHER CRABAPPLE,2,2024,39.97859089,-75.1217989
-8363173.15930745,4863795.62168018,112400,AESCULUS SPECIES - OTHER BUCKEYE,2,2024,39.98521812,-75.12766097
-8363424.58867894,4862601.01525888,112401,AMELANCHIER SPECIES - OTHER SERVICEBERRY,2,2024,39.97699517,-75.12991959
-8362309.29259418,4863153.26014098,112402,PRUNUS SARGENTII - SARGENT CHERRY,2,2024,39.98079661,-75.11990072
-8362088.40894821,4863057.84295237,112403,SYRINGA RETICULATA - JAPANESE TREE LILAC,2,2024,39.98013981,-75.11791649
-8356605.13148296,4869029.9056738,112404,AMELANCHIER SPECIES - OTHER SERVICEBERRY,2,2024,40.02123609,-75.06865938
-8366783.17240232,4862063.98407148,112405,ACER TRUNCATUM - PURPLEBLOW MAPLE,2,2024,39.97329825,-75.16009026
